from,to,distance,road_type,road_name,oneway
11427643664,11427643649,20.563202694382635,residential,,False
11427643666,2241068107,40.19124800244097,residential,Nagi Reddy thottam Garden Rd,False
11427643666,6305275796,169.86847147191168,residential,Nagi Reddy thottam Garden Rd,False
11427643666,11427643668,81.32293432396821,residential,,False
11427643668,11427643639,16.16216936561905,residential,,False
11427643668,11427643659,113.85470771649065,residential,,False
11427643668,11427643666,81.32293432396821,residential,,False
11427646270,11427643634,12.367693531307703,residential,,False
11427763108,11427763109,13.060674330587323,residential,,False
11427763108,278990057,95.60918874449743,residential,Main Road,False
11427763108,6307227168,78.21073977411366,residential,Main Road,False
11427763109,11427763108,13.060674330587323,residential,,False
11427772826,364628452,2.188792618769187,residential,Pillaiyar Koil 1st Street,False
11427772826,30038752,72.256637837369,residential,Pillaiyar Koil 1st Street,False
11427772826,364628480,160.4284904831781,residential,,False
11427779416,364628456,85.60559929959881,residential,,False
11427779416,11427779417,15.16021339161204,residential,,False
11427779416,364628453,78.16468596484314,residential,,False
11427779417,11427779416,15.16021339161204,residential,,False
11428577857,1497332707,13.657067312361278,residential,,False
11428577858,11428577859,27.10695206456864,residential,,False
11428577859,1497332707,15.61641368645153,residential,,False
11428577859,11428577858,27.10695206456864,residential,,False
11428577859,2239237829,68.1585290696296,residential,,False
11428741961,301300024,20.440892586311012,residential,,False
11430490206,2230781355,108.92989860214131,residential,,False
11431653775,325209570,27.09853032321699,residential,Thirumekarai Street,False
11431653775,325209567,76.34827251680467,residential,Thirumekarai Street,False
11431653775,338466229,149.88452332419962,residential,Putheri Karai Street,False
11431675432,11431675433,56.220340389272025,residential,,False
11431675433,6445743573,1.5526631162404936,residential,Dhandeeshwaram Nagar 2nd Cross Street,False
11431675433,325208596,48.72306953165085,residential,Dhandeeshwaram Nagar 2nd Cross Street,False
11431675433,11431675432,56.220340389272025,residential,,False
11431727600,338461388,16.164331959725715,residential,,False
11431727605,11037321202,22.177145826362572,residential,,False
11431727609,11037321202,23.622304837339748,residential,,False
11431797652,11431797653,14.245577842104963,residential,,False
11431797653,277911465,32.772738448681096,residential,Ambika Cross Street,False
11431797653,11431797652,14.245577842104963,residential,,False
11431797653,2168591066,41.55905103929718,"['residential', 'living_street']",Ambika Cross Street,False
11431834475,330653122,15.327174254005461,residential,Vinayagar Street,False
11431834475,11431834478,16.483912757419013,residential,Vinayagar Street,False
11431834475,11763071664,19.214380113154633,living_street,,False
11431834478,338466203,11.503217196856511,residential,Vinayagar Street,False
11431834478,11431834479,71.25791777450013,living_street,,False
11431834478,11431834475,16.48391275741901,residential,Vinayagar Street,False
11431834479,11431834478,71.25791777450013,living_street,,False
11431866539,277911462,103.00914447327705,residential,Bharathiyar Street,False
11433716310,364175463,54.36337662815632,residential,,False
11436487447,368144808,20.456030743066826,residential,,False
11436487449,364631673,61.85949852623538,residential,2nd Street,False
11436487449,9189148364,34.492730283058286,residential,2nd Street,False
11436487449,368144808,83.29601877931786,residential,,False
11436575123,11190315103,17.83187679034603,residential,,False
11436591965,364637095,45.05535484296929,residential,,False
11436607439,364631673,26.959916718903912,residential,,False
11436607440,11436607441,5.404475661846681,residential,2nd Street,False
11436607440,364631673,49.40141380298005,residential,2nd Street,False
11436607440,278990100,136.16136821784076,residential,,False
11436607441,11436607440,5.404475661846681,residential,2nd Street,False
11436607441,364637114,50.70541365279215,residential,,False
11436607441,2172864875,40.438664223016104,residential,2nd Street,False
11436622646,368144912,28.86309062024164,residential,,False
11436629011,364622720,34.30646334225282,residential,,False
11436629011,11436629012,35.152824992733045,residential,,False
11436629011,364218928,143.19488813391598,residential,,False
11436629012,1359328247,30.601129758579486,residential,"Duraisamy Street, Visalakshi Nagar",False
11436629012,11436629011,35.152824992733045,residential,,False
11436629012,364622735,160.4087768373966,residential,"Duraisamy Street, Visalakshi Nagar",False
11436634812,9189148358,53.12663450620332,residential,,False
11436643484,2172864895,47.71823698882618,residential,,False
11465342524,11465342525,145.12109625137126,residential,,False
11465342524,300464568,250.51142339805733,residential,"['Venus Colony 1st street', '4th Main Road']",False
11465342524,5124315541,117.37557539348043,residential,4th Main Road,False
11465342525,5124315540,26.10011166621721,residential,,False
11465342525,5124315541,77.59695706715941,residential,,False
11465342525,11465342524,145.12109625137126,residential,,False
11465900503,4413815190,60.19635192307328,tertiary,Indira Nagar 2nd Avenue,False
11465900503,5562486548,43.6120896103118,primary_link,,True
11465900505,14094418971,405.7565273251376,primary,Rajiv Gandhi IT Expressway,True
11465900505,310102919,478.19976479677,residential,Dr Bhavin Patel Road,False
11465900509,12241732009,274.88932092963114,tertiary,4th Cross Street,False
11465900509,11378966125,289.13457319627275,primary,Rajiv Gandhi IT Expressway,True
11491395648,250363545,49.92688304299447,residential,East Road,False
11491395648,11491395660,4.936591920681886,residential,,True
11491395653,11491395648,5.452978817001073,residential,,True
11491395653,2237592486,69.44682651625432,residential,North Road,False
11491395656,11491395653,4.282861520423459,residential,,True
11491395656,2237592494,124.6012699301992,residential,,False
11491395660,250363500,269.6791669630039,residential,North Road,False
11491395660,11491395656,5.797144548573651,residential,,True
11491457873,334267013,38.15810000210882,residential,Kamaraj Street,False
11491457873,319493784,12.532067266154575,residential,Kamaraj Street,False
11491457873,11491457874,34.24280837900622,living_street,,False
11491457874,11491457873,34.24280837900622,living_street,,False
11499940376,2168960244,62.368014394383344,residential,,False
11499940376,11499940377,84.80005525372839,residential,Madurai Veeran Koil Street,False
11499940376,2168960241,26.436064892732276,residential,,False
11499940377,11499940376,84.80005525372839,residential,Madurai Veeran Koil Street,False
11508783004,269219209,76.61805055490728,residential,,False
11508783004,269219211,87.3721216471091,residential,,False
11508783004,347454091,149.39178890676692,residential,,False
11510668897,249493614,11.386169230952943,tertiary,Canal Bank Road,False
11510668897,249493615,13.501404692573429,tertiary,Canal Bank Road,False
11510668897,12756764776,63.194455104529354,residential,,True
11510668900,243051703,173.7920896276789,primary,Sardar Patel Road,True
11548856366,2215260371,195.2565600549973,residential,,False
11548856366,11548856366,280.24386440879243,residential,,False
11548856366,11548856366,280.24386440879243,residential,,False
11549375624,325208249,97.22709928023052,residential,Pillaiyar Koil Street,False
11549375624,300313504,17.7384975623189,residential,Pillaiyar Koil Street,False
11549375624,11549375625,16.137659110021943,residential,,False
11549375625,11549375624,16.137659110021943,residential,,False
11578863268,9179560434,96.12038930523262,residential,,False
11591482675,2274401030,19.259440687835117,tertiary,4th Cross Street,False
11591482675,416849807,53.64604590302959,tertiary,4th Cross Street,False
11591482675,11770663893,27.81936330795022,residential,,False
11591482680,1184617186,25.541294154451535,residential,Kalikunram Main Road,False
11591482680,416849807,20.988129883631103,residential,Kalikunram Main Road,False
11591482680,11770663893,51.576529338748266,residential,,False
11591483883,2274401033,11.109281801168565,residential,Pillaiyar Koil Street,False
11591483883,6536963549,19.901874445976265,residential,Pillaiyar Koil Street,False
11591483883,11591483884,43.531486052125544,residential,,False
11591483884,11591483883,43.531486052125544,residential,,False
11591484194,9179599604,21.62751472797105,tertiary,Kannagam Road,False
11591484194,11591484195,38.383350496531136,residential,,False
11591484194,330653536,861.196302195772,tertiary,Kannagam Road,False
11591484195,11591484194,38.383350496531136,residential,,False
11591485616,11591485617,65.55834339710798,living_street,,False
11591485617,257432760,3.668332666647131,residential,Kamaraj Street,False
11591485617,319493829,18.204646837327463,residential,Kamaraj Street,False
11591485617,11591485616,65.55834339710798,living_street,,False
11591490821,300464024,41.478124976944976,residential,,False
11591490821,300184997,41.756087256821445,residential,,False
11591490821,11591490822,53.02075303307668,residential,,False
11591490822,11591490821,53.02075303307668,residential,,False
11591529924,11591529926,31.24579219479805,residential,,False
11591529924,6498321180,80.79550377757144,residential,,False
11591529924,11591529925,51.51184214829447,residential,,False
11591529925,11591529924,51.51184214829447,residential,,False
11591529926,299883685,23.31782398736545,residential,,False
11591529926,11591529924,31.24579219479805,residential,,False
11591529926,11591529927,40.16983899868766,residential,,False
11591529927,11591529926,40.16983899868766,residential,,False
11597822617,333732503,41.0973855707474,residential,TVK Koil Street,False
11597822617,11597822618,39.17839732898212,residential,,False
11597822617,333732513,83.63995024000214,residential,TVK Koil Street,False
11597822618,11597822617,39.17839732898212,residential,,False
11597834191,333732503,33.23215291558107,residential,TVK Koil Street,False
11597834191,11597834192,27.05669671478789,residential,,False
11597834191,333732530,55.51914899242594,residential,TVK Koil Street,False
11597834192,11597834191,27.05669671478789,residential,,False
11598059468,11052194868,45.84990089067716,residential,,False
11598059468,11052194867,25.12966127946676,residential,,False
11598059468,11598069169,8.431455487893485,residential,,False
11598069169,11598059468,8.431455487893485,residential,,False
11600959926,257431350,50.26978131477663,secondary,Dr Muthulakshmi Salai,True
11600959926,11600959927,10.28197133941236,residential,,True
11600959942,11600959926,25.549171456949786,secondary,Dr Muthulakshmi Salai,True
11600959943,11600959942,10.15910110674477,residential,,True
11601245319,313783533,13.956262639381027,tertiary,Shastri Nagar1st Main Road,True
11601245320,11601245319,4.509743524363041,residential,,True
11601245322,313783540,29.420242599192722,tertiary,Shastri Nagar1st Main Road,True
11601245322,11601245302,5.374570562518962,residential,,True
11601281930,313783546,38.08077123581143,tertiary,Shastri Nagar 1st Avenue,False
11601281930,11601281940,11.563460673614717,tertiary,Shastri Nagar 1st Avenue,False
11601281930,11050786440,13.08721244785388,residential,,True
11601281939,11601281940,13.031079976439297,residential,,True
11601281940,11601281930,11.563460673614717,tertiary,Shastri Nagar 1st Avenue,False
11601281940,257430111,81.15848419670193,tertiary,Shastri Nagar 1st Avenue,False
11601327273,257432750,37.546571291483396,tertiary,Indira Nagar 1st Avenue,False
11601327273,291192861,50.96571144493006,tertiary,Indira Nagar 1st Avenue,False
11601327273,11601327274,87.43288833860898,residential,,False
11601327274,11601327273,87.43288833860898,residential,,False
11602190942,367788810,39.404137175849876,residential,,False
11602191674,367789234,124.84814116437231,residential,,False
11612578760,334189924,31.860438684724997,residential,,False
11612617050,7806740579,35.45883977012669,residential,,False
11612617051,7806740579,33.939018328027366,residential,,False
11612617051,299878655,38.83549164990798,residential,,False
11612617051,11612617052,35.962217498959,residential,,False
11612617052,11612617051,35.962217498959,residential,,False
11612670134,300304364,46.431364416632675,residential,,False
11612670134,7030307791,60.39462799059281,residential,,False
11612670134,11612670135,39.77047829573021,residential,,False
11612670135,11612670134,39.77047829573021,residential,,False
11612690771,11612690772,74.26534858159854,residential,,False
11612690772,11612690773,35.16394728913246,residential,,False
11612690772,1412280354,101.99084721009821,residential,,False
11612690772,11612690771,74.26534858159854,residential,,False
11612690773,11612690772,35.16394728913246,residential,,False
11612693410,333744579,58.51534583581776,residential,Tiruvalluvar Nagar 1st Avenue,False
11612693410,333743777,45.05312506154183,residential,1st Main Road,False
11612693410,333744637,58.89383783891908,residential,Tiruvalluvar Nagar 1st Avenue,False
11612717416,333738155,15.010005101161727,residential,,False
11612717440,300464907,91.85699342949081,residential,,False
11612717440,300313916,92.3052980575584,residential,Bala Murugan Nagar 1st Street,False
11612717440,300313917,89.87900385366997,residential,Bala Murugan Nagar 1st Street,False
11612748156,338406531,39.961911273320425,residential,Sarathy Nagar 1st Main Road,False
11612748156,338461163,26.528297410388078,residential,Sarathy Nagar 3rd street,False
11612748156,4294218143,24.477231307440306,residential,Sarathy Nagar 1st Main Road,False
11612763919,11612763921,34.42875695162356,residential,Andal Nagar Extension 2nd Street,False
11612763919,11794953392,34.86565069505289,residential,Andal Nagar Extension 2nd Street,False
11612763919,11612763920,39.5360858116188,residential,,False
11612763920,11612763919,39.5360858116188,residential,,False
11612763921,300464005,71.11013500288838,residential,Andal Nagar Extension 2nd Street,False
11612763921,11612763919,34.42875695162356,residential,Andal Nagar Extension 2nd Street,False
11612763921,11612763922,40.387882838836646,residential,,False
11612763922,11612763921,40.387882838836646,residential,,False
11612773137,11612773138,36.23376870266464,residential,,False
11612773137,4239226795,66.1529190445646,residential,Buhuvaneswary Nagar 2nd Street,False
11612773137,338406415,58.17240645007895,residential,Buhuvaneswary Nagar 2nd Street,False
11612773138,6818831853,60.84494349630539,residential,,False
11612773138,1457503198,76.4494637968339,residential,,False
11612773138,11612773137,36.23376870266464,residential,,False
11612775782,2167027874,36.057780555915066,residential,,False
11612806014,1641564603,47.39155403007951,residential,,False
11612806014,1641564599,109.41641361342616,residential,,False
11612806014,1641563441,56.70941810066471,residential,,False
11612806383,11612806385,48.895480002791416,residential,Anna Nagar 4th Main Road,False
11612806383,1457503274,41.066747508141745,residential,Anna Nagar 4th Main Road,False
11612806383,11612806384,40.73888490907609,residential,,False
11612806384,11612806383,40.73888490907609,residential,,False
11612806385,11054635081,39.78796178082626,residential,Anna Nagar 4th Main Road,False
11612806385,11612806383,48.895480002791416,residential,Anna Nagar 4th Main Road,False
11612806385,11612806386,52.168676009375446,residential,,False
11612806386,11612806385,52.168676009375446,residential,,False
11612995229,338461675,9.568304434674697,residential,,False
11612995229,338461698,91.66252184898826,residential,,False
11612995229,338461661,80.30227641509484,residential,,False
11613006022,338466363,37.953796806174665,residential,,False
11613006022,338466356,25.944334362093247,residential,,False
11613006022,11613006023,34.90782024316605,residential,,False
11613006023,11613006022,34.90782024316605,residential,,False
11613006023,11613006026,47.721929237991816,residential,,False
11613006023,11613006024,52.52342391538424,residential,,False
11613006024,11613006023,52.52342391538424,residential,,False
11613006026,11613006023,47.721929237991816,residential,,False
11613035212,303453739,49.283590682256616,residential,,False
11613035212,11613035213,31.68414436855949,residential,,False
11613035212,11613035215,41.884010946162086,residential,,False
11613035213,11613035212,31.68414436855949,residential,,False
11613035215,11613035212,41.88401094616208,residential,,False
11618028460,2168628952,70.47930652168745,residential,,False
11618263421,10574445771,192.07463303433275,residential,,False
11618290263,11618290264,19.88570886860955,residential,,False
11618290263,11618290268,51.56974231422446,residential,,False
11618290263,11618291870,54.53191523673544,residential,,False
11618290263,10574445747,80.40549638732797,residential,,False
11618290264,11618290263,19.88570886860955,residential,,False
11618290264,11618291869,52.36297438349882,residential,,False
11618290264,11618290267,91.77361663416812,residential,,False
11618290267,11618290264,91.77361663416812,residential,,False
11618290268,11618290263,51.56974231422446,residential,,False
11618291869,11618290264,52.36297438349882,residential,,False
11618291870,11618290263,54.53191523673544,residential,,False
11618372055,11618372056,47.73764308118009,residential,,False
11618372055,11770291534,26.765130573468788,residential,11th Street,False
11618372055,300306222,90.1334576601315,residential,"['11th Street', '9th Street']",False
11618372056,11618372055,47.73764308118009,residential,,False
11618401738,325209310,54.34736184335059,residential,Bharathi Street,False
11618401738,11618401739,40.2422545859389,residential,,False
11618401738,4278233219,96.57545722863695,residential,Bharathi Street,False
11618401739,11618401738,40.2422545859389,residential,,False
11618411723,2407564048,45.579154603136075,residential,,False
11618417255,299883712,30.069929104888867,residential,,False
11618417255,11043635649,36.06758840210544,residential,,False
11618417255,11618417256,37.46104245575435,residential,,False
11618417256,11618417255,37.46104245575435,residential,,False
11618453820,300463595,15.657221132564198,residential,,False
11618453820,299881056,42.77470341584572,residential,,False
11618453820,11618453821,60.198659005593534,residential,,False
11618453821,11618453820,60.198659005593534,residential,,False
11622470416,300304144,120.19452819500277,residential,,False
11625863549,9181580951,53.30866155762938,residential,Perumal Koil Street,False
11625863549,269219803,15.233922086517284,residential,Perumal Koil Street,False
11625863549,11625863550,3.4935588406783724,residential,,False
11625863550,11625863549,3.4935588406783724,residential,,False
11625938759,10285691912,43.800558784529215,residential,Besant Nagar 23rd Cross Street,False
11625938759,11625938760,55.736578535366284,residential,,False
11625938759,10285692131,78.05767041868918,residential,Besant Nagar 23rd Cross Street,False
11625938760,1730498145,42.953067234377784,residential,Besant Nagar 22nd Cross Street,False
11625938760,11625938759,55.736578535366284,residential,,False
11625938760,299800531,96.79152822481328,residential,Besant Nagar 22nd Cross Street,False
11625951330,269219560,24.828934248579085,residential,Perumal Koil Lane,False
11625951330,11625951331,15.636693480236591,living_street,,False
11625951330,11625951332,62.95176191938107,residential,Perumal Koil Lane,False
11625951331,11625951330,15.636693480236591,living_street,,False
11625951332,2218345836,18.991756646635018,living_street,,False
11625951332,269219600,68.14576679864675,residential,Perumal Koil Lane,False
11625951332,11625951330,62.95176191938107,residential,Perumal Koil Lane,False
11626010093,300164824,23.984359838133674,residential,,False
11626010093,299880477,37.94647496797498,residential,,False
11626010093,11626010094,94.32775754205046,residential,,False
11626010094,6445038355,38.42105834598225,residential,,False
11626010094,300164825,25.10417175763474,residential,,False
11626010094,11626010093,94.32775754205046,residential,,False
11626010095,299880477,44.615461708542576,residential,,False
11626010095,330410518,68.5823025229885,residential,,False
11626010095,11626010096,94.43493485576589,residential,,False
11626010096,2168960104,34.61703219273025,residential,,False
11626010096,6445038355,44.29933263736852,residential,,False
11626010096,11626010095,94.43493485576589,residential,,False
11626042857,300464378,33.606090906127214,residential,,False
11626066312,299883986,46.94356838840223,residential,,False
11626066312,11626066313,30.752631606068388,residential,,False
11626066312,299883876,146.80619436259533,residential,,False
11626066313,11626066312,30.752631606068388,residential,,False
11626077024,300464334,48.18871503237504,residential,,False
11626077024,300464332,55.22591480663122,residential,,False
11626077024,11626077035,134.06107805884974,residential,,False
11626077035,2167027630,24.019061445149433,residential,,False
11626077035,2167027612,18.567874178945146,residential,,False
11626077035,11626077024,134.06107805884977,residential,,False
11626085411,335535141,37.995230923823684,residential,,False
11626101438,2230781378,22.568803538989336,residential,,False
11626123124,2167148970,19.63164033411167,residential,,False
11632563840,247714667,6.089358600310938,secondary,Five Furlong Road,False
11632563840,11632563851,15.411995026771582,secondary,Five Furlong Road,False
11632563840,11632563841,6.589428248728073,residential,,False
11632563841,11632563840,6.589428248728073,residential,,False
11632563851,11632563840,15.411995026771582,secondary,Five Furlong Road,False
11632563851,11632563852,38.70398026854051,secondary,Five Furlong Road,False
11632563851,12041284825,6.866830534560469,residential,,False
11632563852,11632563851,38.70398026854051,secondary,Five Furlong Road,False
11632563852,11632563861,42.294730168263044,secondary,Five Furlong Road,False
11632563852,11632563861,123.63803152777841,living_street,,False
11632563861,2168356844,17.016056798467236,secondary,Five Furlong Road,False
11632563861,11632563852,42.294730168263044,secondary,Five Furlong Road,False
11632563861,11632563852,123.63803152777838,living_street,,False
11632563863,11632563866,52.21282690076215,residential,,False
11632563866,247714661,138.20189434002904,secondary,Chakrapani Street,True
11632563866,11632563863,52.21282690076215,residential,,False
11632563868,299880309,42.20711250820641,residential,,False
11632565794,7826460029,14.754698574021493,living_street,Sun Street,False
11634086248,11634156236,59.63044051369316,residential,4th Cross Street,False
11634086248,11634086249,51.59175664213704,residential,,False
11634086249,11634086248,51.59175664213704,residential,,False
11634156236,364585504,49.81928166985556,residential,4th Avenue,False
11634156236,11634086248,59.63044051369316,residential,4th Cross Street,False
11634220593,9181606856,47.12073169001745,living_street,,False
11634220602,1750638810,61.125820206830404,residential,,False
11634287199,13600662631,8.247077221009343,residential,,False
11634287199,9504215839,23.4092681375742,residential,,False
11634287199,9504215840,83.02270178728685,residential,Perumal Koil Garden,False
11639697316,3701044127,11.726467180073485,residential,Beach Road,True
11639697316,11639697317,81.53224291007837,residential,,False
11639697317,11639697316,81.53224291007837,residential,,False
11644227034,338466300,81.02377051238051,primary,Taramani Link Road,True
11644227034,338466402,99.7388854171947,living_street,Kamarajar Street,False
11644538267,338470454,3.216225349705915,residential,Rajaji Street,False
11644538267,11757025944,31.545178709843007,residential,Rajaji Street,False
11644538267,11644572975,111.56206055200545,residential,Anthoniyar Koli Street,False
11644572975,338470524,38.685406346289405,primary,Taramani Link Road,True
11644572975,11644538267,111.56206055200546,residential,Anthoniyar Koli Street,False
11644643591,338466480,26.374710310015907,residential,,False
11644643591,338466474,39.172208448551416,residential,,False
11644643591,338466467,47.03627178158866,residential,,False
11645078611,246825428,33.635896450640985,tertiary,PS Kumarasamy Raja Road,False
11645078611,11045724646,20.6531911440286,tertiary,PS Kumarasamy Raja Road,False
11645078611,11045724647,93.27813214212719,residential,,False
11645087672,12901601245,11.075446024755436,secondary,Kalki Krishnamurty Road,True
11645087672,257432774,41.538414033728316,secondary,Kalki Krishnamurty Road,False
11648522719,269219260,23.19789311040365,residential,,False
11648522719,269219259,99.17711847214794,residential,,False
11648522719,11648522720,38.01906338814868,residential,,False
11648522720,11648522719,38.01906338814868,residential,,False
11648530707,11648530708,22.903231958430002,living_street,,False
11648530707,269219256,19.690661866843577,residential,,False
11648530707,1875599379,18.305274589873278,residential,,False
11648530708,11648530707,22.903231958430002,living_street,,False
11648530708,11648530709,18.731753860361362,living_street,,False
11648530708,11648530710,18.603257973355657,living_street,,False
11648530708,11648530719,19.34267297783046,living_street,,False
11648530709,11648530714,18.56412500931974,residential,,False
11648530709,11648530711,11.146913489012835,residential,,False
11648530709,11648530708,18.731753860361362,living_street,,False
11648530710,11648530713,21.023663051017188,residential,,False
11648530710,269219256,22.71338867079122,residential,,False
11648530710,11648530708,18.603257973355657,living_street,,False
11648530711,11648530709,11.146913489012835,residential,,False
11648530711,1875599379,12.618107509425565,residential,,False
11648530711,11648530712,20.166431870302553,residential,,False
11648530712,11648530711,20.166431870302553,residential,,False
11648530713,7045420776,24.667923104434813,residential,,False
11648530713,11648530710,21.023663051017188,residential,,False
11648530713,11648530719,19.404417444724288,living_street,,False
11648530714,11648530716,36.76247625636891,residential,,False
11648530714,11648530709,18.56412500931974,residential,,False
11648530714,11648530719,19.49926677822114,living_street,,False
11648530715,7045420776,11.941960435881766,residential,,False
11648530715,11648530720,18.418066201513792,residential,,False
11648530715,1875599384,29.14881094260507,residential,,False
11648530716,1875599381,27.52357952789499,residential,,False
11648530716,11648530714,36.76247625636891,residential,,False
11648530716,11648530720,20.889753908266123,residential,,False
11648530719,11648530714,19.49926677822114,living_street,,False
11648530719,11648530713,19.404417444724288,living_street,,False
11648530719,11648530720,36.14440354357626,living_street,,False
11648530719,11648530708,19.34267297783046,living_street,,False
11648530720,11648530716,20.889753908266123,residential,,False
11648530720,11648530715,18.418066201513792,residential,,False
11648530720,11648530719,36.14440354357626,living_street,,False
11648671823,269219263,259.8209384990822,residential,,False
11648725762,11648725767,12.464157402846999,residential,4th Main Road Ext,False
11648725762,11648725767,119.76469913038953,residential,,False
11648725762,2212827590,618.4652040381679,residential,"['River View Road', '4th Main Road Ext']",False
11648725767,11648725762,12.464157402846999,residential,4th Main Road Ext,False
11648725767,11648725762,119.76469913038953,residential,,False
11648725767,13987639834,8.635697066139029,residential,4th Main Road Ext,False
11648743926,9181580928,19.89901599252612,residential,,False
11648743927,9181580928,28.17192709502205,residential,,False
11648748802,11648748804,44.827527414616824,residential,,False
11648748804,269219516,16.686270864683618,residential,Lock Street,False
11648748804,11777104051,141.06325075750965,residential,"['Lock Street', 'Pondicherry Road']",False
11648748804,11648748802,44.827527414616824,residential,,False
11655443007,12772575280,26.334440358161572,residential,,False
11655443007,319490086,109.26962171300367,residential,,False
11655443007,257439290,46.651874185242676,residential,,False
11668396343,11100965248,95.93645777931971,secondary,Velachery Main Road,True
11668396343,11668396344,70.26702483103838,residential,,False
11668396344,11668396343,70.26702483103838,residential,,False
11670454698,319490835,48.694162500575956,residential,17th Cross Street,False
11670454698,319489408,55.093658529332856,residential,17th Cross Street,False
11670454698,2166813756,69.23115062686034,residential,15th Lane,False
11670454698,2166813753,113.85134122185949,residential,15th Lane,False
11693047241,264040509,14.297954876472758,residential,School View Road,False
11693047241,11693047242,54.34554027199802,residential,,False
11693047241,264031600,14.295249936863874,residential,School View Road,False
11693047242,11792333867,85.0747774401914,residential,,False
11693047242,11693047241,54.34554027199802,residential,,False
11693047242,264040582,11.579661620834138,residential,,False
11693047242,11792333864,24.513681991395856,residential,,False
11736029912,335515605,206.17462919037393,residential,,False
11738746804,12741357173,7.296815997081657,residential,,False
11738746804,12741357183,113.3369116589389,secondary,Water Works Road,True
11752647820,11752647821,26.775256697383433,residential,,False
11752647820,338461555,105.17718453732164,residential,Ganga Street,False
11752647820,338461661,33.04766972047303,residential,Ganga Street,False
11752647821,11752647820,26.775256697383433,residential,,False
11753703527,7652452428,280.2772355890351,residential,,False
11756811344,310535938,106.97709705948816,tertiary,South Mada Street,False
11756811344,333732481,7.276204945885522,tertiary,South Mada Street,False
11756811344,333732487,65.73510882635449,residential,Bharathidasan Street,False
11756873875,9179560450,30.947179329593865,residential,,False
11756873890,11756873891,34.63649621054479,living_street,,False
11756873890,9882536277,88.28267016150076,residential,"['Bhagat Singh Salai Road', 'TVK Koil 3rd Street Ext']",False
11756873890,11756873898,60.69786450367788,residential,Bhagat Singh Salai Road,False
11756873891,9882536278,65.13387602029945,living_street,,False
11756873891,9882536277,57.130148242640985,living_street,,False
11756873891,11756873890,34.63649621054479,living_street,,False
11756873898,9882536278,36.856951010904226,residential,TVK Koil 1st Street,False
11756873898,334548840,84.74528504211726,residential,TVK Koil 1st Street,False
11756873898,11756873890,60.69786450367788,residential,Bhagat Singh Salai Road,False
11756873899,11756873900,19.484681969240718,residential,,False
11756873900,11756873899,19.484681969240718,residential,,False
11756873900,11064737255,24.226294636388637,primary,East Coast Road,True
11756873919,334547741,54.48595005543942,residential,Netaji Nagar Main Road,False
11757025929,338470511,31.99542849974064,residential,Veerapandi Street,False
11757025930,338470515,26.484441428365656,residential,Veerapandi Street,False
11757025931,11757025932,39.699686940147785,living_street,,False
11757025931,338470412,3.8507402128157797,residential,,False
11757025931,338470423,23.42328929029174,residential,,False
11757025932,338470445,64.31097651177441,living_street,Karunanidhi Street,False
11757025932,11757025956,37.24913644965312,living_street,Karunanidhi Street,False
11757025932,11757025931,39.699686940147785,living_street,,False
11757025933,338466576,26.571100867989077,residential,,False
11757025933,338466625,16.9239883358695,residential,Rajaji Street,False
11757025933,338466571,2.9901035425393445,residential,Rajaji Street,False
11757025934,338470409,30.806561663196305,residential,,False
11757025934,303453635,6.718928019499048,residential,Rajaji Street,False
11757025934,338466611,11.058775734623813,residential,Rajaji Street,False
11757025935,11757025939,41.33696847013846,residential,TK Kapali Street,False
11757025935,338470461,63.92942802872273,residential,TK Kapali Street,False
11757025935,11757025940,62.821420664216774,residential,,False
11757025939,303453640,28.74429933391949,residential,TK Kapali Street,False
11757025939,11757025935,41.33696847013846,residential,TK Kapali Street,False
11757025939,11757025940,24.444411167014213,living_street,,False
11757025940,11757025939,24.444411167014213,living_street,,False
11757025940,11757025942,28.15682166647728,residential,,False
11757025940,11757025935,62.82142066421677,residential,,False
11757025942,303453640,24.396841569397978,residential,Rajaji Street,False
11757025942,11757025940,28.15682166647728,residential,,False
11757025942,338470527,27.030309977432474,residential,Rajaji Street,False
11757025943,11757025944,53.37575939672606,residential,,False
11757025944,338470527,9.64193300741689,residential,Rajaji Street,False
11757025944,11757025943,53.37575939672606,residential,,False
11757025944,11644538267,31.545178709843007,residential,Rajaji Street,False
11757025949,11757025950,66.07069172232941,residential,Elango Street,False
11757025950,338466149,2.2541762565160766,tertiary,Thiruvallur Street,False
11757025950,11757025949,66.07069172232941,residential,Elango Street,False
11757025950,6445481214,25.75574312459121,tertiary,Thiruvallur Street,False
11757025956,11757025932,37.24913644965312,living_street,Karunanidhi Street,False
11757025956,338466653,13.34216952922017,residential,Rajaji Street,False
11757025956,338466645,7.818638997079561,residential,Rajaji Street,False
11757025967,11054217087,38.41549061277993,residential,Cholamannan Street,False
11757025967,338470518,35.13096939615983,living_street,,False
11757025967,303453710,111.2910180026205,residential,Cholamannan Street,False
11757025968,338466474,42.62312504243485,residential,Thiruvalluvar Street,False
11757025968,303453735,6.572332231977225,residential,Thiruvalluvar Street,False
11757025968,338466487,67.74737234290089,residential,4th Cross Street,False
11757720090,2168628480,169.09772152653107,residential,,False
11757720109,319495789,85.68308318176435,residential,Ashtalakshmi Garden,False
11757720109,334651429,110.51742240342686,residential,Ashtalakshmi Garden,False
11757720109,11772936289,42.12859047152422,living_street,,False
11757813312,11757813314,19.842625781475395,residential,,False
